count	callee	no_raw	defs	def
1	libuv_proc_close	0	1	crates/nvim/src/event/libuv_proc.rs
1	libuv_proc_spawn	0	1	crates/nvim/src/event/libuv_proc.rs
1	line_breaks_to_cr	0	1	crates/nvim/src/regexp/substitute.rs
1	line_corners	0	1	crates/nvim/src/eval/funcs/region.rs
1	line_do_arabic_shape	1	1	crates/nvim/src/grid/schar.rs
1	linebreak_size	0	1	crates/nvim/src/plines/mod.rs
1	linetabsize_col	0	1	crates/nvim/src/plines/mod.rs
1	link_next	0	0	
1	link_prev	0	0	
1	lisp_match	0	1	crates/nvim/src/indent/expr.rs
1	list_alloc_ret	0	0	
1	list_arg_vars	0	1	crates/nvim/src/eval/vars/listing.rs
1	list_as_string	0	1	crates/nvim/src/eval/system.rs
1	list_assign_range	0	1	crates/nvim/src/eval/typval/listrange.rs
1	list_check_range_index_two	0	0	
1	list_concat	0	1	crates/nvim/src/eval/typval/listops.rs
1	list_join_inner	0	1	crates/nvim/src/eval/typval/listrange.rs
1	list_oldfiles	0	1	crates/nvim/src/ex_cmds/mod.rs
1	list_one_function	0	1	crates/nvim/src/eval/userfunc/listing.rs
1	list_one_var	0	1	crates/nvim/src/eval/vars/listing.rs
1	list_remove	0	1	crates/nvim/src/eval/typval/listops.rs
1	list_still_usable	0	1	crates/nvim/src/quickfix/vimgrep.rs
1	load_dummy_buffer	0	1	crates/nvim/src/quickfix/dummy.rs
1	load_pack_plugin	0	1	crates/nvim/src/runtime/pack.rs
1	load_quietly	0	1	crates/nvim/src/quickfix/vimgrep.rs
1	load_spl	0	1	crates/nvim/src/spellfile/read.rs
1	load_sug	1	1	crates/nvim/src/spellfile/read.rs
1	log_uv_handles	0	1	crates/nvim/src/event/loop.rs
1	longest_common_match	0	1	crates/nvim/src/cmdexpand/expandone.rs
1	looks_like_swapfile	0	1	crates/nvim/src/memline/recover.rs
1	looks_like_undo_file	0	1	crates/nvim/src/undo/write.rs
1	lookup_ns	0	0	
1	lookup_slot	1	1	crates/nvim/src/hashtab.rs
1	loop_close	0	1	crates/nvim/src/event/loop.rs
1	loop_init	0	1	crates/nvim/src/event/loop.rs
1	loop_schedule_fast	0	1	crates/nvim/src/event/loop.rs
1	luaL_buffinit	0	0	
1	luaL_checklstring	0	0	
1	luaL_pushresult	0	0	
1	lua_error	0	0	
1	lua_getmetatable	0	0	
1	lua_objlen	0	0	
1	lua_pushcclosure	0	0	
1	lua_pushinteger	0	0	
1	lua_pushstring	0	0	
1	lua_pushvalue	0	0	
1	lua_rawset	0	0	
1	lua_rawseti	0	0	
1	lua_setfield	0	0	
1	lua_setmetatable	0	0	
1	lua_toboolean	0	0	
1	make_bom	0	1	crates/nvim/src/bufwrite/convert.rs
1	make_filter_cmd	0	0	
1	make_get_fullcmd	0	1	crates/nvim/src/quickfix/make.rs
1	make_partial	0	1	crates/nvim/src/eval/userfunc/lambda.rs
1	makefoldset	0	1	crates/nvim/src/option/show.rs
1	makemap	0	1	crates/nvim/src/mapping/session.rs
1	makeopens	0	1	crates/nvim/src/ex_session/session.rs
1	makeset	0	1	crates/nvim/src/option/show.rs
1	malloc	0	0	
1	mangle_function_name	0	1	crates/nvim/src/eval/userfunc/name.rs
1	map_add	0	1	crates/nvim/src/mapping/table.rs
1	map_clear_mode	1	1	crates/nvim/src/mapping/table.rs
1	map_to_dict	1	1	crates/nvim/src/eval/decode/msgpack.rs
1	mapblock_free	0	1	crates/nvim/src/mapping/table.rs
1	mark_buffer_iter	0	1	crates/nvim/src/mark/shada.rs
1	mark_get_global	0	1	crates/nvim/src/mark/lookup.rs
1	mark_get_local	0	1	crates/nvim/src/mark/lookup.rs
1	mark_get_motion	0	1	crates/nvim/src/mark/lookup.rs
1	mark_jumplist_iter	0	1	crates/nvim/src/mark/jumplist.rs
1	mark_set_global	1	1	crates/nvim/src/mark/shada.rs
1	mark_set_local	1	1	crates/nvim/src/mark/shada.rs
1	marktree_alloc_node	0	1	crates/nvim/src/marktree/node.rs
1	marktree_clear	1	1	crates/nvim/src/marktree/mod.rs
1	marktree_get_altpos	0	0	
1	marktree_itr_current	0	0	
1	marktree_itr_get	0	0	
1	marktree_itr_get_filter	0	1	crates/nvim/src/marktree/iter.rs
1	marktree_itr_get_overlap	0	0	
1	marktree_itr_next_filter	0	1	crates/nvim/src/marktree/iter.rs
1	marktree_itr_set_node	0	0	
1	marktree_itr_step_out_filter	0	1	crates/nvim/src/marktree/iter.rs
1	marktree_itr_step_overlap	0	0	
1	marktree_lookup_ns	0	0	
1	match_buflines	0	1	crates/nvim/src/quickfix/vimgrep.rs
1	match_group	0	1	crates/nvim/src/undo/write.rs
1	match_is_code	0	1	crates/nvim/src/search/incline.rs
1	match_on_line	0	1	crates/nvim/src/search/incline.rs
1	match_position_message	0	1	crates/nvim/src/insexpand/pum.rs
1	matchadd_dict_arg	0	1	crates/nvim/src/match/vimscript.rs
1	matching_line_len	0	1	crates/nvim/src/tag/jump.rs
1	may_advance_cpt_index	0	1	crates/nvim/src/insexpand/getexp.rs
1	mb_charlen_len	0	1	crates/nvim/src/mbyte/walk.rs
1	mb_stricmp	0	1	crates/nvim/src/mbyte/case.rs
1	mb_utflen	0	1	crates/nvim/src/mbyte/walk.rs
1	measure_first_argument	0	1	crates/nvim/src/indent/expr.rs
1	memcnt	0	1	crates/nvim/src/memory/mod.rs
1	menu_context	0	0	
1	menu_find	0	1	crates/nvim/src/menu/exec.rs
1	menu_get	0	1	crates/nvim/src/menu/tree.rs
1	merge	0	0	
1	merge_file_mark	0	1	crates/nvim/src/shada/merge.rs
1	merge_global_mark	0	1	crates/nvim/src/shada/merge.rs
1	merge_history	0	1	crates/nvim/src/shada/merge.rs
1	merge_numbered_mark	0	1	crates/nvim/src/shada/merge.rs
1	mergesort_list	0	1	crates/nvim/src/memory/mod.rs
1	mf_find	0	1	crates/nvim/src/memfile/mod.rs
1	mf_free_fnames	0	1	crates/nvim/src/memfile/swapfile.rs
1	mf_fullname	0	1	crates/nvim/src/memfile/swapfile.rs
1	mf_new_page_size	0	1	crates/nvim/src/memfile/mod.rs
1	mf_set_dirty	0	1	crates/nvim/src/memfile/mod.rs
1	mf_set_fnames	0	1	crates/nvim/src/memfile/swapfile.rs
1	mf_trans_del	0	1	crates/nvim/src/memfile/mod.rs
1	mh_clear	0	1	crates/nvim/src/map/mod.rs
1	mh_put_glyph	0	1	crates/nvim/src/map_glyph_cache.rs
1	ml_add_deleted_len	0	1	crates/nvim/src/memline/lines.rs
1	ml_chunk_addline	1	1	crates/nvim/src/memline/offsets.rs
1	ml_chunk_split	1	1	crates/nvim/src/memline/offsets.rs
1	ml_flush_deleted_bytes	0	1	crates/nvim/src/memline/lines.rs
1	ml_free_data_block	0	1	crates/nvim/src/memline/edit.rs
1	ml_get	0	0	
1	ml_get_buf_len	0	0	
1	ml_get_len	0	0	
1	ml_insert_in_block	1	1	crates/nvim/src/memline/edit.rs
1	ml_insert_pointer	0	1	crates/nvim/src/memline/edit.rs
1	ml_open_blocks	0	1	crates/nvim/src/memline/mod.rs
1	ml_pointer_add_entry	0	1	crates/nvim/src/memline/edit.rs
1	ml_split_data_block	0	1	crates/nvim/src/memline/edit.rs
1	ml_split_pointer_block	0	1	crates/nvim/src/memline/edit.rs
1	ml_store_line	0	1	crates/nvim/src/memline/tree.rs
1	move_prompt_down	0	1	crates/nvim/src/change/open_line/mod.rs
1	movecursor	0	1	crates/nvim/src/vterm/screen/callbacks.rs
1	moverect	0	0	
1	mpack_ext	0	1	crates/nvim/src/msgpack_rpc/packer/mod.rs
1	mpack_object	0	1	crates/nvim/src/msgpack_rpc/packer/mod.rs
1	mpack_object_array	0	0	
1	mpack_parse_tok	0	1	crates/nvim/src/mpack/object.rs
1	mpack_rpc_receive_tok	0	1	crates/nvim/src/mpack/rpc.rs
1	mpack_rtoken	0	1	crates/nvim/src/mpack/mpack_core.rs
1	mpack_unpack_boolean	0	0	
1	mpack_unpack_float_fast	0	0	
1	mpack_unpack_sint	0	0	
1	mpack_unpack_uint	0	0	
1	msg_outnum	0	0	
1	msg_show_console_dialog	0	1	crates/nvim/src/message/dialog.rs
1	msg_verbose_cmd	0	1	crates/nvim/src/ex_docmd/source.rs
1	msgpackparse_unpack_blob	0	1	crates/nvim/src/eval/funcs/msgpack.rs
1	msgpackparse_unpack_list	0	1	crates/nvim/src/eval/funcs/msgpack.rs
1	mt_inspect	0	0	
1	multiqueue_get	0	1	crates/nvim/src/event/multiqueue.rs
1	multiqueue_size	0	1	crates/nvim/src/event/multiqueue.rs
1	munge_separators	0	1	crates/nvim/src/undo/file.rs
1	name_length	0	1	crates/nvim/src/file_search/cursor.rs
1	name_matches	1	1	crates/nvim/src/path/glob.rs
1	name_start	0	1	crates/nvim/src/file_search/cursor.rs
1	namespace_of	0	1	crates/nvim/src/sign/store.rs
1	needs_splitting	0	1	crates/nvim/src/option/show.rs
1	new_entry	0	1	crates/nvim/src/syntax/stack.rs
1	next	0	1	crates/nvim/src/match/searchhl.rs
1	next_buffered_line	0	1	crates/nvim/src/runtime/script.rs
1	next_for_item	0	1	crates/nvim/src/eval/forloop.rs
1	next_isopt_entry	1	1	crates/nvim/src/charset/mod.rs
1	next_line	0	1	crates/nvim/src/runtime/script.rs
1	next_match	0	1	crates/nvim/src/cmdexpand/expandone.rs
1	next_of	0	0	
1	next_search_hl_pos	0	1	crates/nvim/src/match/searchhl.rs
1	nfa_recognize_char_class	0	1	crates/nvim/src/regexp/nfa/compile.rs
1	nfa_regcomp_start	0	1	crates/nvim/src/regexp/nfa/compile.rs
1	ngettext_raw	0	1	crates/nvim/src/os/cshim.rs
1	nl_langinfo	0	0	
1	nlua_call_user_expand_func	0	1	crates/nvim/src/lua/executor/exec.rs
1	nlua_create_typed_table	0	1	crates/nvim/src/lua/converter/push_object.rs
1	nlua_exec_lines	0	1	crates/nvim/src/lua/executor/exec.rs
1	nlua_execute_on_key	0	1	crates/nvim/src/lua/executor/callable.rs
1	nlua_expand_get_matches	0	1	crates/nvim/src/lua/executor/expand.rs
1	nlua_init_state	0	1	crates/nvim/src/lua/executor/state.rs
1	nlua_pop_float	0	1	crates/nvim/src/lua/converter/pop.rs
1	nlua_push_float	0	1	crates/nvim/src/lua/converter/push_object.rs
1	nlua_push_keydict	0	1	crates/nvim/src/lua/converter/keysets.rs
1	nlua_ref	0	1	crates/nvim/src/lua/executor/refs.rs
1	nlua_rpc	0	1	crates/nvim/src/lua/executor/call.rs
1	nlua_run_script	0	1	crates/nvim/src/lua/executor/state.rs
1	nlua_typval_eval	1	1	crates/nvim/src/lua/executor/exec.rs
1	nlua_typval_exec	0	1	crates/nvim/src/lua/executor/exec.rs
1	nlua_unref	0	1	crates/nvim/src/lua/executor/refs.rs
1	nlua_unref_global	0	1	crates/nvim/src/lua/executor/refs.rs
1	node_dict_size	0	0	
1	node_equal	0	2	
1	normal_check	0	1	crates/nvim/src/normal/state.rs
1	normal_check_interrupt	0	1	crates/nvim/src/normal/state.rs
1	normal_finish_command	0	1	crates/nvim/src/normal/dispatch.rs
1	normal_get_additional_char	0	1	crates/nvim/src/normal/dispatch.rs
1	normal_get_command_count	0	1	crates/nvim/src/normal/dispatch.rs
1	normal_handle_special_visual_command	0	1	crates/nvim/src/normal/state.rs
1	normal_invert_horizontal	0	1	crates/nvim/src/normal/dispatch.rs
1	normal_need_additional_char	0	1	crates/nvim/src/normal/state.rs
1	normal_need_redraw_mode_message	0	1	crates/nvim/src/normal/state.rs
1	notify_internal	0	0	
1	ns_get_hl_defs	0	1	crates/nvim/src/highlight_group/query.rs
1	ns_hl_def	0	0	
1	nth_adjacent_entry	0	1	crates/nvim/src/quickfix/navigate.rs
1	number_key	1	1	crates/nvim/src/ex_cmds/sort.rs
1	nv_bracket_block	0	1	crates/nvim/src/normal/brackets.rs
1	nv_gd	0	1	crates/nvim/src/normal/identfind.rs
1	nv_z_get_count	0	1	crates/nvim/src/normal/scroll/zet.rs
1	nvim__chan_set_detach	0	0	
1	nvim__exec_lua_fast	0	1	crates/nvim/src/api/vim/runtime.rs
1	nvim_call_atomic	0	1	crates/nvim/src/api/deprecated/eval.rs
1	nvim_create_namespace	0	0	
1	nvim_execute_lua	0	1	crates/nvim/src/api/deprecated/eval.rs
1	nvim_feedkeys	0	0	
1	nvim_get_api_info	1	1	crates/nvim/src/api/vim/client.rs
1	nvim_set_decoration_provider	0	1	crates/nvim/src/api/extmark/decor.rs
1	on_put	0	0	
1	on_scrollback_option_changed	0	1	crates/nvim/src/terminal/refresh.rs
1	one_window	0	0	
1	op_change	0	1	crates/nvim/src/ops/insert.rs
1	op_formatexpr	0	1	crates/nvim/src/textformat/lines.rs
1	op_function	0	1	crates/nvim/src/ops/external.rs
1	op_insert	0	1	crates/nvim/src/ops/insert.rs
1	op_reg_get	0	1	crates/nvim/src/register/store.rs
1	op_reg_iter	0	1	crates/nvim/src/register/store.rs
1	op_reg_set	1	1	crates/nvim/src/register/store.rs
1	op_replace	0	1	crates/nvim/src/ops/replace.rs
1	op_tilde	0	1	crates/nvim/src/ops/case.rs
1	open_direct_writer	0	1	crates/nvim/src/shada/file.rs
1	open_script	0	1	crates/nvim/src/runtime/source.rs
1	open_scriptin	0	1	crates/nvim/src/getchar/scriptin.rs
1	open_source	0	1	crates/nvim/src/fileio/open.rs
1	open_temp_writer	0	1	crates/nvim/src/shada/file.rs
1	open_write_file	0	1	crates/nvim/src/bufwrite/backup.rs
1	opendir	0	0	
1	openscript	0	1	crates/nvim/src/getchar/scriptin.rs
1	optval_as_tv	0	0	
1	os_chown	0	0	
1	os_close	1	1	crates/nvim/src/os/fs/mod.rs
1	os_copy_fullenv	0	1	crates/nvim/src/os/env/mod.rs
1	os_dup	1	1	crates/nvim/src/os/fs/mod.rs
1	os_exepath	0	1	crates/nvim/src/os/fs/mod.rs
1	os_file_is_readable	0	0	
1	os_file_mkdir	0	1	crates/nvim/src/os/fs/dir.rs
1	os_fileinfo_fd	0	1	crates/nvim/src/os/fs/meta.rs
1	os_getenv_buf	0	1	crates/nvim/src/os/env/mod.rs
1	os_libcall	1	1	crates/nvim/src/os/dl.rs
1	os_mkdtemp	0	1	crates/nvim/src/os/fs/dir.rs
1	os_read	0	1	crates/nvim/src/os/fs/mod.rs
1	os_readv	0	1	crates/nvim/src/os/fs/mod.rs
1	os_realpath	0	1	crates/nvim/src/os/fs/mod.rs
1	os_rmdir	0	0	
1	os_system	0	1	crates/nvim/src/os/shell/system.rs
1	out	0	0	
1	out_hunk	0	0	
1	out_line	0	0	
1	out_raw	0	1	crates/nvim/src/tui/output.rs
1	outfunc	0	0	
1	output_is_writable	0	1	crates/nvim/src/spellfile/mod.rs
1	output_name	0	1	crates/nvim/src/spellfile/mod.rs
1	owned_name	0	1	crates/nvim/src/os/users.rs
1	owner_matches	0	1	crates/nvim/src/undo/read.rs
1	package_root	0	1	crates/nvim/src/runtime/pack.rs
1	packer_buffer_for_file	0	1	crates/nvim/src/shada/pack.rs
1	packer_channels	0	1	crates/nvim/src/msgpack_rpc/channel/envelope.rs
1	param_bytes	1	1	crates/nvim/src/tui/termkey/driver_csi.rs
1	parse_args	0	1	crates/nvim/src/api/command/parse.rs
1	parse_briopt	0	1	crates/nvim/src/indent/breakindent.rs
1	parse_buffer_list	0	1	crates/nvim/src/shada/parse.rs
1	parse_cell_width_row	0	1	crates/nvim/src/mbyte/cells.rs
1	parse_cell_widths	0	1	crates/nvim/src/mbyte/cells.rs
1	parse_command_modifiers	0	0	
1	parse_conversion	0	1	crates/nvim/src/strings/printf/emit.rs
1	parse_diff_ed	0	1	crates/nvim/src/diff/hunk.rs
1	parse_fmt_types	0	1	crates/nvim/src/strings/printf/spec.rs
1	parse_history	0	1	crates/nvim/src/shada/parse.rs
1	parse_history_arg	0	1	crates/nvim/src/cmdhist/mod.rs
1	parse_json_number	1	1	crates/nvim/src/eval/decode/json/scan.rs
1	parse_json_string	1	1	crates/nvim/src/eval/decode/json/scan.rs
1	parse_known	0	1	crates/nvim/src/shada/parse.rs
1	parse_line	0	1	crates/nvim/src/quickfix/parse.rs
1	parse_map_cmd	0	1	crates/nvim/src/api/command/parse.rs
1	parse_mark	0	1	crates/nvim/src/shada/parse.rs
1	parse_mkspellmem	0	1	crates/nvim/src/spellfile/mod.rs
1	parse_offset	0	1	crates/nvim/src/search/command.rs
1	parse_parts	0	1	crates/nvim/src/cursor_shape.rs
1	parse_quoted_string	0	1	crates/nvim/src/viml/parser/expressions/strings.rs
1	parse_register	0	1	crates/nvim/src/shada/parse.rs
1	parse_retab_arg	0	1	crates/nvim/src/indent/edit.rs
1	parse_search_pattern	0	1	crates/nvim/src/shada/parse.rs
1	parse_sign_cmd_args	0	1	crates/nvim/src/sign/command.rs
1	parse_sort_uniq_args	0	1	crates/nvim/src/eval/typval/sort.rs
1	parse_sub_string	0	1	crates/nvim/src/shada/parse.rs
1	parse_type	0	1	crates/nvim/src/eval/funcs/region.rs
1	parse_variable	0	1	crates/nvim/src/shada/parse.rs
1	partial_free	0	1	crates/nvim/src/eval/expr/call.rs
1	paste_marker	0	0	
1	path_expand	0	1	crates/nvim/src/path/glob.rs
1	path_full_dir_name	0	1	crates/nvim/src/path/mod.rs
1	path_guess_exepath	0	1	crates/nvim/src/path/mod.rs
1	path_to_absolute	0	1	crates/nvim/src/path/mod.rs
1	pattern_admitted	1	1	crates/nvim/src/syntax/attr.rs
1	pattern_to_search	0	1	crates/nvim/src/search/command.rs
1	pbyte	0	0	
1	pending_events	0	1	crates/nvim/src/os/input.rs
1	pending_timestamp	0	1	crates/nvim/src/shada/merge.rs
1	plan_end	0	1	crates/nvim/src/change/open_line/comment.rs
1	plan_indent	0	1	crates/nvim/src/indent/mod.rs
1	plan_leader	0	1	crates/nvim/src/change/open_line/comment.rs
1	plan_start_or_middle	0	1	crates/nvim/src/change/open_line/comment.rs
1	plines_m_win_fill	0	0	
1	poll	0	0	
1	pop	0	1	crates/nvim/src/mpack/object.rs
1	positive_integer_to_special_typval	0	0	
1	postpone_prefix	0	1	crates/nvim/src/spellfile/affix.rs
1	prefix_cmp	0	1	crates/nvim/src/cstr.rs
1	prepare_line	0	1	crates/nvim/src/drawline/prologue.rs
1	prepare_name	0	1	crates/nvim/src/file_search/resolve.rs
1	prepare_search_hl	0	1	crates/nvim/src/match/searchhl.rs
1	prepare_search_hl_line	0	1	crates/nvim/src/match/searchhl.rs
1	prepare_yankreg_from_object	0	1	crates/nvim/src/register/contents.rs
1	prepend_item	0	1	crates/nvim/src/option/stropt.rs
1	prev_of	0	0	
1	print_command	0	1	crates/nvim/src/tag/list.rs
1	print_entry_head	0	1	crates/nvim/src/tag/list.rs
1	print_tag_list	0	1	crates/nvim/src/tag/list.rs
1	printable_func_name	0	1	crates/nvim/src/eval/userfunc/name.rs
1	proc_is_stopped	0	0	
1	proc_spawn	0	1	crates/nvim/src/event/proc.rs
1	proc_teardown	0	1	crates/nvim/src/event/proc.rs
1	process_compflags	0	1	crates/nvim/src/spellfile/flags.rs
1	process_files	0	1	crates/nvim/src/quickfix/vimgrep.rs
1	process_hunk	0	1	crates/nvim/src/diff/hunk.rs
1	process_next_cpt_value	0	1	crates/nvim/src/insexpand/getexp.rs
1	process_xdl_diff_opts	0	1	crates/nvim/src/lua/xdiff.rs
1	profile_cmd	0	1	crates/nvim/src/ex_docmd/onecmd.rs
1	profile_init	0	1	crates/nvim/src/profile/mod.rs
1	profile_script_start	0	1	crates/nvim/src/runtime/source.rs
1	prune_equal_dict_items	1	1	crates/nvim/src/testing/report.rs
1	ptsname	0	0	
1	pty_proc_close	0	1	crates/nvim/src/os/pty_proc_unix/mod.rs
1	pty_proc_flush_master	0	1	crates/nvim/src/os/pty_proc_unix/mod.rs
1	pty_proc_resume	0	1	crates/nvim/src/os/pty_proc_unix/mod.rs
1	pty_proc_spawn	0	1	crates/nvim/src/os/pty_proc_unix/mod.rs
1	pty_proc_teardown	0	1	crates/nvim/src/os/pty_proc_unix/mod.rs
1	pum_compute_text_attrs	0	1	crates/nvim/src/popupmenu/draw.rs
1	pum_draw_row	1	1	crates/nvim/src/popupmenu/draw.rs
1	pum_fill_info	0	1	crates/nvim/src/popupmenu/preview.rs
1	pum_publish_external	0	1	crates/nvim/src/popupmenu/mod.rs
1	pum_selected_info	0	1	crates/nvim/src/popupmenu/preview.rs
1	pum_set_event_info	0	1	crates/nvim/src/popupmenu/mod.rs
1	pum_set_info	0	1	crates/nvim/src/popupmenu/preview.rs
1	pum_show_info	0	1	crates/nvim/src/popupmenu/preview.rs
1	pum_user_attr_combine	1	1	crates/nvim/src/popupmenu/draw.rs
1	push_extmark	0	1	crates/nvim/src/undo/file.rs
1	push_pop_dir	0	1	crates/nvim/src/quickfix/parse.rs
1	put_cd	0	1	crates/nvim/src/ex_session/session.rs
1	put_folds	0	1	crates/nvim/src/fold/session.rs
1	put_keyword	0	1	crates/nvim/src/syntax/list.rs
1	put_session_global	0	1	crates/nvim/src/ex_session/session.rs
1	put_string_value	0	1	crates/nvim/src/option/show.rs
1	put_virt_lines	1	1	crates/nvim/src/decoration/dict.rs
1	put_virt_text	1	1	crates/nvim/src/decoration/dict.rs
1	put_word_end	0	1	crates/nvim/src/spellfile/write.rs
1	qf_add_entry_from_dict	0	1	crates/nvim/src/quickfix/setprops.rs
1	qf_buf_add_line	0	1	crates/nvim/src/quickfix/fill.rs
1	qf_get_list_from_lines	0	1	crates/nvim/src/quickfix/getprops.rs
1	qf_get_properties	0	1	crates/nvim/src/quickfix/getprops.rs
1	qf_getprop_ctx	0	1	crates/nvim/src/quickfix/getprops.rs
1	qf_getprop_defaults	0	1	crates/nvim/src/quickfix/getprops.rs
1	qf_getprop_filewinid	0	1	crates/nvim/src/quickfix/getprops.rs
1	qf_getprop_idx	0	1	crates/nvim/src/quickfix/getprops.rs
1	qf_getprop_items	0	1	crates/nvim/src/quickfix/getprops.rs
1	qf_getprop_keys2flags	0	1	crates/nvim/src/quickfix/getprops.rs
1	qf_getprop_qfidx	0	1	crates/nvim/src/quickfix/getprops.rs
1	qf_getprop_qftf	0	1	crates/nvim/src/quickfix/getprops.rs
1	qf_goto_win_with_ll_file	0	1	crates/nvim/src/quickfix/switchbuf.rs
1	qf_guess_filepath	0	1	crates/nvim/src/quickfix/entry.rs
1	qf_jump_edit_buffer	0	1	crates/nvim/src/quickfix/jump.rs
1	qf_jump_goto_line	0	1	crates/nvim/src/quickfix/jump.rs
1	qf_jump_open_window	0	1	crates/nvim/src/quickfix/jump.rs
1	qf_jump_print_msg	0	1	crates/nvim/src/quickfix/jump.rs
1	qf_jump_to_buffer	0	1	crates/nvim/src/quickfix/jump.rs
1	qf_jump_to_usable_window	0	1	crates/nvim/src/quickfix/switchbuf.rs
1	qf_list_entry	0	1	crates/nvim/src/quickfix/display.rs
1	qf_open_new_file_win	0	1	crates/nvim/src/quickfix/switchbuf.rs
1	qf_set_properties	0	1	crates/nvim/src/quickfix/setprops.rs
1	qf_setprop_get_qfidx	0	1	crates/nvim/src/quickfix/setprops.rs
1	qf_setprop_items	0	1	crates/nvim/src/quickfix/setprops.rs
1	qf_setprop_items_from_lines	0	1	crates/nvim/src/quickfix/setprops.rs
1	qf_setprop_title	0	1	crates/nvim/src/quickfix/setprops.rs
1	queue_insert_tail	0	1	crates/nvim/src/eval/typval/access.rs
1	quote_line	0	1	crates/nvim/src/usercmd/expand.rs
1	quote_meta	0	1	crates/nvim/src/insexpand/text.rs
1	quote_span	0	1	crates/nvim/src/usercmd/expand.rs
1	quoted_span	0	1	crates/nvim/src/textobject/quote.rs
1	raw_line_legacy	0	1	crates/nvim/src/api/ui/line.rs
1	raw_line_linegrid	0	1	crates/nvim/src/api/ui/line.rs
1	read_composing_tail	0	1	crates/nvim/src/normal/dispatch.rs
1	read_count	0	1	crates/nvim/src/ex_cmds/subst/args.rs
1	read_event	0	1	crates/nvim/src/event/rstream.rs
1	read_extra_fields	0	1	crates/nvim/src/tag/jump.rs
1	read_file_chunk	0	1	crates/nvim/src/runtime/script.rs
1	read_file_header	0	1	crates/nvim/src/undo/read.rs
1	read_header	0	1	crates/nvim/src/shada/unpack.rs
1	read_headers	0	1	crates/nvim/src/undo/read.rs
1	read_inputs	0	1	crates/nvim/src/spellfile/mod.rs
1	read_lines	0	1	crates/nvim/src/quickfix/read.rs
1	read_options	0	2	
1	read_region_names	0	1	crates/nvim/src/spellfile/mod.rs
1	read_spl	0	1	crates/nvim/src/spellfile/read.rs
1	read_undo_file	0	1	crates/nvim/src/undo/read.rs
1	read_unknown	0	1	crates/nvim/src/shada/unpack.rs
1	read_wordfile_header	0	1	crates/nvim/src/spellfile/wordfile.rs
1	readfile_charconvert	0	1	crates/nvim/src/fileio/convert.rs
1	readv	0	0	
1	realloc	0	1	crates/nvim/src/allocator.rs
1	recenter	0	1	crates/nvim/src/ex_cmds/ecmd/mod.rs
1	recompile_backtracking	0	1	crates/nvim/src/regexp/api.rs
1	record_line	0	1	crates/nvim/src/syntax/state.rs
1	recover_from_backup	0	1	crates/nvim/src/bufwrite/backup.rs
1	recover_lines	0	1	crates/nvim/src/memline/recover.rs
1	redraw_win_range_later	0	0	
1	ref_extmatch	0	1	crates/nvim/src/regexp/context.rs
1	refine_inline_char	0	1	crates/nvim/src/diff/refine.rs
1	refine_inline_word	0	1	crates/nvim/src/diff/refine.rs
1	register_script	0	1	crates/nvim/src/runtime/source.rs
1	regtilde	0	1	crates/nvim/src/regexp/substitute.rs
1	rehash	0	2	
1	reindent_new_line	0	1	crates/nvim/src/change/open_line/mod.rs
1	relative_win	0	1	crates/nvim/src/eval/window/resolve.rs
1	remote_request	0	1	crates/nvim/src/startup/remote.rs
1	remote_ui_chdir	0	0	
1	remote_ui_connect	0	1	crates/nvim/src/api/ui/mod.rs
1	remote_ui_destroy	0	1	crates/nvim/src/api/ui/mod.rs
1	remote_ui_disconnect	0	0	
1	remote_ui_event	0	1	crates/nvim/src/api/ui/redraw.rs
1	remote_ui_flush_pending_data	0	1	crates/nvim/src/api/ui/packer.rs
1	remote_ui_hl_attr_define	0	1	crates/nvim/src/api/ui/redraw.rs
1	remote_ui_hl_group_set	0	0	
1	remote_ui_option_set	0	0	
1	remote_ui_put	0	1	crates/nvim/src/api/ui/events.rs
1	remote_ui_raw_line	0	1	crates/nvim/src/api/ui/line.rs
1	remote_ui_set_title	0	0	
1	remove_bom	0	1	crates/nvim/src/mbyte/encoding/mod.rs
1	remove_old_matches	1	1	crates/nvim/src/insexpand/matchlist.rs
1	rename_with_tmp	0	1	crates/nvim/src/fileio/names.rs
1	render_float	1	1	crates/nvim/src/strings/printf/float.rs
1	render_integer	1	1	crates/nvim/src/strings/printf/emit.rs
1	render_stack	0	1	crates/nvim/src/runtime/estack.rs
1	render_string	0	1	crates/nvim/src/strings/printf/emit.rs
1	reorder_matches	0	1	crates/nvim/src/tag/command.rs
1	replace_last_used_pattern	0	1	crates/nvim/src/search/pattern.rs
1	replace_original	0	1	crates/nvim/src/shada/file.rs
1	replace_termcodes	0	1	crates/nvim/src/keycodes/mod.rs
1	report_and_place	0	1	crates/nvim/src/fileio/read/tail.rs
1	report_duplicates	0	1	crates/nvim/src/help/tags.rs
1	report_error	0	1	crates/nvim/src/ui/callbacks.rs
1	report_failed_notification	0	1	crates/nvim/src/msgpack_rpc/channel/envelope.rs
1	report_fails_mismatch	0	1	crates/nvim/src/testing/fails.rs
1	report_missing	0	1	crates/nvim/src/file_search/resolve.rs
1	report_pending	0	1	crates/nvim/src/ex_eval/exception.rs
1	report_read	0	1	crates/nvim/src/fileio/report.rs
1	report_recovery	0	1	crates/nvim/src/memline/recover.rs
1	report_scripts	0	1	crates/nvim/src/runtime/script.rs
